timestamp,total_soutiree,date_JF,is_vac,t
2018-01-03 15:00:00,23216614475.0,0,1,14.235087719298267
2018-01-03 15:30:00,23167824504.0,0,1,14.115734018955463
2018-01-03 16:00:00,22889171920.0,0,1,13.99638031861265
2018-01-03 16:30:00,22622079647.0,0,1,13.877026618269836
2018-01-03 17:00:00,22155867792.0,0,1,13.757672917927025
2018-01-03 17:30:00,21795531918.0,0,1,13.638319217584215
2018-01-03 18:00:00,21038216701.0,0,1,13.518965517241405
2018-01-03 18:30:00,20601923693.0,0,1,13.473431716345244
2018-01-03 19:00:00,19881843240.0,0,1,13.427897915449083
2018-01-03 19:30:00,19050043601.0,0,1,13.382364114552919
2018-01-03 20:00:00,18221739643.0,0,1,13.336830313656757
2018-01-03 20:30:00,17584637818.0,0,1,13.291296512760596
2018-01-03 21:00:00,16849197383.0,0,1,13.245762711864435
2018-01-03 21:30:00,16468733163.0,0,1,13.2200321449445
2018-01-03 22:00:00,16775845059.0,0,1,13.194301578024573
2018-01-03 22:30:00,16642531151.0,0,1,13.168571011104643
2018-01-03 23:00:00,16419032320.0,0,1,13.142840444184712
2018-01-03 23:30:00,16314498598.0,0,1,13.11710987726478
2018-01-04 00:00:00,16172050176.0,0,1,13.091379310344848
2018-01-04 00:30:00,16061040309.0,0,1,13.193098577829751
2018-01-04 01:00:00,15914653564.0,0,1,13.294817845314656
2018-01-04 01:30:00,15857123788.0,0,1,13.396537112799553
2018-01-04 02:00:00,15875456700.0,0,1,13.498256380284454
2018-01-04 02:30:00,15862198720.0,0,1,13.599975647769355
2018-01-04 03:00:00,15898725334.0,0,1,13.701694915254256
2018-01-04 03:30:00,15952235691.0,0,1,13.764971751412446
2018-01-04 04:00:00,16175022040.0,0,1,13.828248587570641
2018-01-04 04:30:00,16479234892.0,0,1,13.891525423728833
2018-01-04 05:00:00,17300144992.0,0,1,13.954802259887028
2018-01-04 05:30:00,17984353796.0,0,1,14.018079096045218
2018-01-04 06:00:00,18694396027.0,0,1,14.081355932203412
2018-01-04 06:30:00,19490270317.0,0,1,14.197260895883801
2018-01-04 07:00:00,20733854164.0,0,1,14.313165859564188
2018-01-04 07:30:00,21803989236.0,0,1,14.429070823244572
2018-01-04 08:00:00,23319542745.0,0,1,14.54497578692496
2018-01-04 08:30:00,24073874478.0,0,1,14.660880750605346
2018-01-04 09:00:00,24396836833.0,0,1,14.776785714285731
2018-01-04 09:30:00,24597314304.0,0,1,14.893585796387539
2018-01-04 10:00:00,24702937181.0,0,1,15.010385878489346
2018-01-04 10:30:00,24752376779.0,0,1,15.127185960591154
2018-01-04 11:00:00,24848528611.0,0,1,15.243986042692956
2018-01-04 11:30:00,24701578412.0,0,1,15.360786124794764
2018-01-04 12:00:00,23590204098.0,0,1,15.47758620689657
2018-01-04 12:30:00,22980047647.0,0,1,15.4873563218391
2018-01-04 13:00:00,23067375118.0,0,1,15.497126436781627
2018-01-04 13:30:00,23528224282.0,0,1,15.506896551724159
2018-01-04 14:00:00,23878859753.0,0,1,15.516666666666687
2018-01-04 14:30:00,23859301083.0,0,1,15.526436781609215
2018-01-04 15:00:00,23598375817.0,0,1,15.536206896551747
2018-01-04 15:30:00,23526739324.0,0,1,15.33189655172416
2018-01-04 16:00:00,23188670391.0,0,1,15.127586206896574
2018-01-04 16:30:00,22845848575.0,0,1,14.923275862068989
2018-01-04 17:00:00,22262981631.0,0,1,14.718965517241399
2018-01-04 17:30:00,21900793104.0,0,1,14.514655172413814
2018-01-04 18:00:00,21071585868.0,0,1,14.310344827586224
2018-01-04 18:30:00,20678459808.0,0,1,14.210033119033726
2018-01-04 19:00:00,19901860582.0,0,1,14.109721410481221
2018-01-04 19:30:00,19080356539.0,0,1,14.009409701928721
2018-01-04 20:00:00,18268138930.0,0,1,13.909097993376218
2018-01-04 20:30:00,17573512928.0,0,1,13.808786284823716
2018-01-04 21:00:00,16857557906.0,0,1,13.708474576271213
2018-01-04 21:30:00,16477119631.0,0,1,13.524878238846705
2018-01-04 22:00:00,16758064105.0,0,1,13.3412819014222
2018-01-04 22:30:00,16600458324.0,0,1,13.157685563997688
2018-01-04 23:00:00,16396784376.0,0,1,12.974089226573186
2018-01-04 23:30:00,16281020766.0,0,1,12.790492889148677
2018-01-05 00:00:00,16121208464.0,0,1,12.60689655172417
2018-01-05 00:30:00,16034426691.0,0,1,12.617611533216474
2018-01-05 01:00:00,15899579909.0,0,1,12.628326514708776
2018-01-05 01:30:00,15841402103.0,0,1,12.639041496201079
2018-01-05 02:00:00,15832565130.0,0,1,12.649756477693385
2018-01-05 02:30:00,15843537210.0,0,1,12.660471459185693
2018-01-05 03:00:00,15869379172.0,0,1,12.671186440677994
2018-01-05 03:30:00,15943019015.0,0,1,12.571390999415572
2018-01-05 04:00:00,16170975951.0,0,1,12.471595558153153
2018-01-05 04:30:00,16478426221.0,0,1,12.37180011689073
2018-01-05 05:00:00,17306374077.0,0,1,12.272004675628311
2018-01-05 05:30:00,18000164415.0,0,1,12.172209234365887
2018-01-05 06:00:00,18681602866.0,0,1,12.072413793103467
2018-01-05 06:30:00,19441509499.0,0,1,12.183151845130086
2018-01-05 07:00:00,20663796497.0,0,1,12.293889897156706
2018-01-05 07:30:00,21748582666.0,0,1,12.404627949183324
2018-01-05 08:00:00,23172379098.0,0,1,12.515366001209946
2018-01-05 08:30:00,23910167923.0,0,1,12.626104053236563
2018-01-05 09:00:00,24238753197.0,0,1,12.73684210526318
2018-01-05 09:30:00,24500177465.0,0,1,13.030414398064151
2018-01-05 10:00:00,24610346432.0,0,1,13.323986690865116
2018-01-05 10:30:00,24609612956.0,0,1,13.617558983666086
2018-01-05 11:00:00,24670736460.0,0,1,13.911131276467051
2018-01-05 11:30:00,24429683880.0,0,1,14.204703569268016
2018-01-05 12:00:00,23279143525.0,0,1,14.498275862068985
2018-01-05 12:30:00,22672831813.0,0,1,14.411428715466847
2018-01-05 13:00:00,22572757748.0,0,1,14.32458156886471
2018-01-05 13:30:00,22812411576.0,0,1,14.237734422262571
2018-01-05 14:00:00,22996390793.0,0,1,14.150887275660436
2018-01-05 14:30:00,22858736384.0,0,1,14.064040129058295
2018-01-05 15:00:00,22571475728.0,0,1,13.97719298245616
